image_path,class_name,confidence,x_center,y_center,width,height
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_30.jpg,cat,0.25363797,196.65926,260.88297,379.1553,478.23407
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_31.jpg,cat,0.5447297,250.366,170.82433,483.70026,319.7742
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_32.jpg,cat,0.43136728,246.27939,177.22482,485.74054,294.68085
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_34.jpg,dog,0.5556855,253.27142,174.75224,484.26276,284.02402
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_36.jpg,cat,0.61372155,252.43018,215.32675,490.28583,301.78717
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_37.jpg,cat,0.5662722,195.30371,224.32352,309.9746,193.71667
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_38.jpg,cat,0.9053724,330.97003,237.12317,325.2266,262.6728
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_39.jpg,cat,0.72833663,197.83623,224.28406,230.72867,269.91473
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_4.jpg,cat,0.7186917,311.21164,350.37238,549.644,387.45825
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_40.jpg,dog,0.36928618,247.7326,167.9019,483.59766,311.21835
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_41.jpg,cat,0.72243893,259.6258,173.5892,450.2251,303.76788
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_42.jpg,cat,0.5002256,315.02286,205.81166,352.78528,314.16745
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_43.jpg,cat,0.42841125,251.86093,137.04945,495.39075,267.81363
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_45.jpg,cat,0.6801532,260.47144,167.02945,346.69476,318.40857
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_46.jpg,cat,0.72175974,240.49707,188.40616,471.03394,358.49725
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_47.jpg,cat,0.50826025,173.4992,258.46042,233.61623,423.85797
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_49.jpg,cat,0.45662633,225.2356,261.06378,280.50928,456.2205
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_5.jpg,cat,0.73471266,286.17776,206.51337,512.16693,316.06183
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_51.jpg,cat,0.45688796,202.66333,271.9698,394.6106,432.75644
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_52.jpg,cat,0.60353196,257.8574,184.22643,482.90375,333.82193
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_53.jpg,cat,0.786824,239.49461,324.1617,260.0685,334.3465
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_54.jpg,cat,0.75900424,184.73103,297.82172,274.60605,372.7083
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_55.jpg,cat,0.42542157,243.82361,250.63858,472.58765,444.25897
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_55.jpg,dog,0.32336047,259.0893,252.59496,474.397,443.0068
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_56.jpg,cat,0.3916044,246.65541,210.68408,478.62448,387.6137
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_58.jpg,cat,0.8177497,203.41492,185.01205,374.97412,266.69513
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_59.jpg,cat,0.55980104,260.9944,260.24863,381.82767,380.93262
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_6.jpg,cat,0.83957535,156.5762,259.59308,297.8568,464.124
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_60.jpg,cat,0.8608495,286.3913,205.53757,233.07361,241.36829
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_61.jpg,cat,0.58662957,168.11075,211.89368,324.271,396.9944
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_62.jpg,cat,0.9009386,270.2749,196.71837,364.96,308.56326
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_63.jpg,cat,0.7001311,209.13744,169.23825,408.18655,306.49658
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_64.jpg,cat,0.51544756,195.30914,191.38466,373.18842,266.02902
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_65.jpg,dog,0.39436474,244.23088,184.17447,480.56802,341.77374
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_66.jpg,cat,0.80396026,284.51328,211.56833,325.6737,366.32562
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_67.jpg,cat,0.6885312,237.29251,236.2128,447.73517,405.2776
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_68.jpg,cat,0.44023845,243.06334,255.23149,411.53903,346.67758
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_69.jpg,cat,0.79197425,264.3321,180.81125,461.32846,281.26355
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_7.jpg,cat,0.8391066,208.4105,196.9723,377.52646,346.7493
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_71.jpg,cat,0.65680337,117.113174,234.72661,192.60681,264.65115
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_72.jpg,dog,0.71121967,327.0005,173.07072,339.29126,311.76688
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_74.jpg,dog,0.53923273,209.0398,250.61172,288.7627,432.68347
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_75.jpg,cat,0.63514465,188.74269,248.75325,363.8624,473.29178
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_76.jpg,cat,0.6497876,221.482,171.01447,435.4472,313.29248
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_77.jpg,cat,0.29645953,173.16553,187.10579,312.96692,366.27267
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_77.jpg,dog,0.29004878,214.61308,186.96523,393.26187,365.03995
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_78.jpg,cat,0.6457397,244.2608,193.55208,472.19104,368.89584
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_79.jpg,cat,0.87017655,132.84381,291.12003,216.0928,298.94147
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_8.jpg,cat,0.6047104,241.84409,159.92831,459.50983,293.8637
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_80.jpg,cat,0.6873285,246.33327,204.45886,488.38187,366.95654
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_81.jpg,cat,0.68671256,247.47552,173.70912,474.677,306.51035
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_82.jpg,cat,0.7147203,258.15997,194.18199,466.9072,366.65085
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_84.jpg,cat,0.695252,166.30588,362.9232,329.16138,263.9594
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_85.jpg,dog,0.34599218,253.36327,186.39139,489.1929,358.8659
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_86.jpg,cat,0.7056813,185.76718,293.87695,250.1272,391.32
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_87.jpg,dog,0.34793016,172.20107,255.0604,261.98776,432.9627
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_87.jpg,cat,0.2772364,171.19255,252.22513,263.80246,424.7879
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_88.jpg,dog,0.526091,249.03255,187.03433,481.48434,308.891
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_89.jpg,cat,0.73200285,160.3986,172.5298,306.24826,309.71262
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_9.jpg,cat,0.73096794,249.53253,176.07805,491.47308,300.76846
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_90.jpg,cat,0.6728285,171.40295,186.81406,289.7243,359.31287
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_90.jpg,cat,0.39628384,402.06415,240.51997,192.76724,265.5297
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_91.jpg,cat,0.4365776,212.029,257.98074,343.0751,454.47192
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_94.jpg,cat,0.76450425,199.74106,287.30447,263.00958,405.56702
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_95.jpg,cat,0.6566194,244.11356,188.54706,436.4853,334.47815
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_97.jpg,cat,0.784671,184.94798,244.63707,300.21603,434.6793
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_98.jpg,cat,0.40762886,189.84196,239.4323,358.16965,429.85635
f:\suryesh project\vision_pipeline\images\processed\processed_Persian_99.jpg,cat,0.27211726,231.15782,254.9595,460.89804,453.38818
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_1.jpg,dog,0.78349304,234.85426,254.59029,443.06546,475.1904
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_10.jpg,dog,0.43483627,327.78693,161.63132,332.54343,241.05365
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_100.jpg,dog,0.65939826,207.74248,222.48187,356.7286,293.33472
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_101.jpg,dog,0.85747844,259.26144,214.60295,345.85223,304.7471
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_102.jpg,dog,0.82071114,145.40721,155.3069,272.1589,261.12527
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_103.jpg,dog,0.85168046,322.06546,171.78668,118.15271,232.78967
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_105.jpg,dog,0.7013206,184.22047,264.0098,361.68918,464.0525
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_106.jpg,dog,0.85565734,319.96176,119.77333,125.50391,168.28955
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_107.jpg,dog,0.6289389,225.70612,169.88016,135.22119,190.49901
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_108.jpg,dog,0.655488,241.34822,179.8173,462.33932,321.81015
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_109.jpg,dog,0.8550335,205.02911,185.92712,200.99348,220.84314
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_11.jpg,dog,0.84416664,317.37482,180.52032,344.81607,269.87286
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_110.jpg,dog,0.88232523,344.2297,218.42088,177.12392,225.98087
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_111.jpg,cat,0.3232707,156.15012,118.66628,285.88733,217.32912
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_112.jpg,dog,0.3071941,146.19681,100.55563,269.4402,192.28253
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_113.jpg,dog,0.64368033,152.61,141.5103,105.876305,155.36029
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_114.jpg,cat,0.47187746,104.86484,132.48026,145.9631,149.69781
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_116.jpg,dog,0.6074046,113.37569,165.0005,217.29349,151.35309
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_117.jpg,cat,0.387826,148.51299,117.19174,206.00958,217.71768
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_118.jpg,dog,0.7097055,129.7319,151.70113,123.89447,197.04636
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_119.jpg,dog,0.2776735,138.17654,104.6362,164.51517,184.7619
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_12.jpg,dog,0.885694,309.5746,190.97006,360.68927,354.76526
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_120.jpg,cat,0.6169517,146.73724,125.21433,275.8708,217.75722
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_121.jpg,cat,0.4213909,140.24939,146.47511,254.24066,273.24545
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_122.jpg,dog,0.3464406,179.22897,179.05574,214.37634,209.50504
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_123.jpg,cat,0.28381833,172.9719,115.28838,244.31793,185.66896
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_124.jpg,cat,0.85786784,193.46405,139.10524,208.48523,160.27356
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_125.jpg,dog,0.5785876,103.9484,148.05936,176.22072,241.84966
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_126.jpg,dog,0.6343673,97.12142,127.414566,179.09904,140.84842
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_127.jpg,cat,0.7565393,93.914604,128.58627,177.03438,138.17625
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_128.jpg,cat,0.52914256,96.76141,154.46867,179.14899,244.12344
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_129.jpg,cat,0.4870686,141.0149,141.81241,256.0865,229.6571
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_13.jpg,dog,0.36640194,314.05014,151.63644,329.3189,197.11519
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_130.jpg,dog,0.58009267,123.13912,151.86258,224.67491,280.93872
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_131.jpg,dog,0.53263295,151.5708,116.05269,141.30376,178.98978
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_132.jpg,dog,0.81578237,200.34607,136.01941,142.69392,217.0941
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_133.jpg,cat,0.3247481,128.72054,167.57292,245.67197,236.97441
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_134.jpg,cat,0.34860662,208.57608,140.85234,181.383,199.99084
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_134.jpg,dog,0.26761043,70.10368,124.752594,106.09666,176.95114
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_135.jpg,cat,0.48217833,107.27497,163.13797,207.89763,262.74298
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_136.jpg,cat,0.48472205,146.60812,142.87308,281.21515,272.88226
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_139.jpg,cat,0.5797968,127.03186,142.54361,170.22107,237.29332
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_14.jpg,dog,0.6277603,240.1632,179.26372,474.27988,352.0637
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_140.jpg,dog,0.54933816,125.902054,112.07121,248.17593,213.65958
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_141.jpg,dog,0.78074384,159.30893,147.28526,162.35716,145.66467
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_142.jpg,dog,0.50587124,114.769714,120.76338,218.31982,186.05847
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_143.jpg,dog,0.666336,157.15417,113.64829,145.78333,192.51411
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_144.jpg,cat,0.5845586,93.79603,158.14537,177.79292,275.27023
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_146.jpg,cat,0.32850325,145.34357,121.43347,275.8534,195.60406
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_147.jpg,dog,0.64729726,153.2835,143.62975,219.20027,258.13028
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_148.jpg,dog,0.639033,145.959,114.72368,159.16254,212.00085
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_149.jpg,dog,0.6182425,137.86363,128.07063,99.65378,173.69246
f:\suryesh project\vision_pipeline\images\processed\processed_pomeranian_15.jpg,cat,0.45099095,334.46793,204.02798,309.48535,321.3667
