image_path,true_class,class_name
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_5.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_50.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_51.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_52.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_53.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_54.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_55.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_56.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_57.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_58.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_59.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_6.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_60.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_61.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_62.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_63.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_64.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_65.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_66.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_67.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_68.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_69.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_7.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_70.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_71.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_72.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_73.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_74.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_75.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_76.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_77.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_78.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_79.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_8.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_80.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_81.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_82.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_83.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_84.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_85.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_86.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_87.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_88.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_89.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_9.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_90.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_91.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_92.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_93.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_94.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_95.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_96.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_97.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_98.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_newfoundland_99.jpg,newfoundland,dog
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_1.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_10.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_100.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_101.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_102.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_103.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_104.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_105.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_106.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_107.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_108.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_11.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_111.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_112.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_114.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_115.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_116.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_117.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_118.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_12.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_120.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_121.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_122.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_123.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_125.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_126.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_128.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_129.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_13.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_131.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_132.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_133.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_134.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_135.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_136.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_137.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_138.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_139.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_14.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_140.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_141.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_143.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_144.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_145.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_147.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_149.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_15.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_150.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_152.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_153.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_155.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_156.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_158.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_159.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_16.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_160.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_161.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_162.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_163.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_164.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_165.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_166.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_168.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_169.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_17.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_170.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_171.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_172.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_173.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_174.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_175.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_176.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_179.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_18.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_180.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_181.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_182.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_183.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_184.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_185.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_186.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_187.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_188.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_189.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_19.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_190.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_191.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_192.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_193.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_194.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_195.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_196.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_197.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_2.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_20.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_200.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_201.jpg,Persian,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Persian_202.jpg,Persian,cat
